age,gender,education,experience_years,role_seniority,company_size,location_tier,skills_count,certifications,worked_remote,last_promotion_years_ago,salary_bdt,recent_project_description_length,survey_date,recent_note
34,Male,B.Sc,12.0,Senior,Startup,Remote,4.0,1.0,1,7.0,159198,63.0,2023-01-10,None
26,Male,M.Sc,6.0,Junior,Startup,Tier-3,,0.0,0,,62524,70.0,2024-03-09,Worked on microservices deployment
20,Female,B.Sc,0.0,Senior,SME,Tier-1,11.0,1.0,1,3.0,73230,48.0,2024-09-09,No relevant project mentioned
33,Female,B.Sc,10.0,Junior,SME,Remote,7.0,0.0,1,1.0,121212,,2023-08-21,None
38,Male,M.Sc,14.0,Junior,Startup,Tier-1,2.0,0.0,0,,158150,37.0,2023-08-10,Worked on microservices deployment
29,Female,B.Sc,8.0,Mid,Enterprise,Tier-3,7.0,0.0,0,0.0,123273,49.0,2024-07-04,Experience in data cleaning and ETL
36,Male,B.Sc,12.0,Junior,Startup,Tier-2,5.0,0.0,0,5.0,116863,79.0,2023-11-17,None
40,Male,B.Sc,16.0,Mid,SME,Tier-2,6.0,0.0,0,0.0,185128,61.0,2024-10-06,None
38,Male,B.Sc,16.0,Mid,Startup,Tier-3,4.0,1.0,1,2.0,163826,61.0,2023-10-09,None
40,Female,B.Sc,16.0,Junior,SME,Tier-1,3.0,0.0,1,1.0,172629,63.0,2023-04-30,Built ML pipeline for preprocessing
34,Female,M.Eng,11.0,Senior,Enterprise,Tier-1,3.0,1.0,0,1.0,208143,46.0,2023-03-04,Contributed to open-source NLP repo
30,Male,B.Sc,9.0,Mid,SME,Tier-2,10.0,,1,1.0,110374,57.0,2024-11-16,Built ML pipeline for preprocessing
20,Female,B.Sc,0.0,Junior,Startup,Tier-1,7.0,2.0,0,3.0,42129,62.0,2024-06-26,No relevant project mentioned
29,Male,M.Sc,3.0,Junior,Startup,Remote,4.0,0.0,0,0.0,69404,52.0,2023-06-18,Contributed to open-source NLP repo
25,Female,B.Sc,1.0,Senior,Enterprise,Tier-2,7.0,2.0,1,3.0,72772,58.0,2024-10-13,No relevant project mentioned
43,Female,B.Sc,20.0,Senior,Startup,Tier-1,7.0,1.0,0,0.0,218041,58.0,2023-09-30,None
29,Male,B.Sc+Cert,6.0,Junior,SME,Tier-2,4.0,2.0,1,0.0,93661,62.0,2024-10-19,No relevant project mentioned
31,Female,M.Sc,,Junior,Startup,Tier-1,5.0,2.0,0,2.0,79623,84.0,2024-12-06,No relevant project mentioned
33,Male,M.Sc,10.0,Senior,Startup,Tier-1,7.0,0.0,0,0.0,154319,53.0,2024-01-04,No relevant project mentioned
30,Male,M.Sc,8.0,Mid,Startup,Tier-2,8.0,1.0,0,7.0,110427,59.0,2024-04-16,Worked on microservices deployment
40,Male,B.Sc,16.0,Junior,Enterprise,Remote,4.0,1.0,0,4.0,191623,60.0,2023-10-22,None
26,Male,M.Sc,5.0,Mid,Enterprise,Tier-2,1.0,2.0,0,3.0,379988,56.0,2023-03-15,Experience in data cleaning and ETL
31,Female,B.Sc,11.0,Mid,SME,Tier-1,,2.0,1,1.0,144193,68.0,2024-04-03,Worked on microservices deployment
26,Male,B.Sc,4.0,Senior,Startup,Tier-2,5.0,0.0,0,0.0,70545,58.0,2024-10-09,Experience in data cleaning and ETL
22,Male,B.Sc,0.0,Junior,SME,Tier-1,10.0,1.0,0,7.0,47147,55.0,2024-08-25,Built ML pipeline for preprocessing
26,Female,B.Sc,5.0,Mid,SME,Tier-1,,1.0,0,0.0,86416,46.0,2024-06-21,Experience in data cleaning and ETL
30,Female,B.Sc,8.0,Junior,SME,Tier-3,4.0,3.0,1,4.0,96334,70.0,2024-08-10,Experience in data cleaning and ETL
27,Male,B.Sc+Cert,4.0,Lead,Startup,Remote,8.0,4.0,0,0.0,100003,71.0,2024-06-30,No relevant project mentioned
26,Other,B.Sc,,Senior,Enterprise,Tier-1,3.0,1.0,1,1.0,90655,41.0,2023-07-26,Built ML pipeline for preprocessing
22,Male,B.Sc,0.0,Mid,SME,Tier-2,3.0,0.0,0,3.0,35643,53.0,2023-06-14,Built ML pipeline for preprocessing
30,Female,B.Sc,7.0,Mid,Enterprise,Remote,7.0,0.0,0,6.0,108998,75.0,2023-05-04,None
21,Male,B.Sc,0.0,Mid,Startup,Tier-1,11.0,2.0,1,0.0,56072,67.0,2023-09-30,No relevant project mentioned
35,Male,M.Sc,,Senior,Startup,Tier-1,4.0,1.0,0,1.0,114129,55.0,2024-01-17,Worked on microservices deployment
30,Male,B.Sc,6.0,Junior,Startup,Remote,3.0,1.0,0,3.0,79499,56.0,2024-04-18,Contributed to open-source NLP repo
21,Male,B.Sc,0.0,Senior,Enterprise,Tier-3,8.0,1.0,0,0.0,63200,53.0,2023-12-20,No relevant project mentioned
28,Male,B.Sc,7.0,Junior,SME,Tier-1,,2.0,1,0.0,104971,65.0,2023-04-07,Contributed to open-source NLP repo
25,Male,M.Sc,1.0,Junior,Enterprise,Tier-1,8.0,0.0,0,0.0,67193,60.0,2023-03-23,None
32,Male,B.Sc,9.0,Mid,Enterprise,Tier-1,7.0,1.0,0,2.0,148209,59.0,2024-06-20,Contributed to open-source NLP repo
38,Female,B.Sc,,Senior,SME,Tier-2,4.0,1.0,0,3.0,160572,,2023-12-27,Contributed to open-source NLP repo
20,Male,B.Sc,0.0,Senior,SME,Tier-3,4.0,1.0,0,6.0,44540,58.0,2023-03-02,No relevant project mentioned
31,Male,B.Sc,6.0,Mid,Enterprise,Tier-2,3.0,,1,1.0,78651,,2023-04-04,No relevant project mentioned
29,Male,B.Sc,7.0,Mid,SME,Tier-2,8.0,0.0,0,,104792,43.0,2023-12-31,Worked on microservices deployment
34,Male,M.Sc,8.0,Senior,SME,Tier-1,,1.0,1,,146915,54.0,2024-10-14,Built ML pipeline for preprocessing
31,Female,M.Sc,7.0,Junior,SME,Tier-1,5.0,1.0,1,0.0,111908,76.0,2023-10-23,Experience in data cleaning and ETL
25,Female,M.Eng,6.0,Senior,Enterprise,Tier-1,5.0,2.0,0,1.0,154605,57.0,2024-11-12,Worked on microservices deployment
28,Male,B.Sc,1.0,Mid,SME,Tier-3,3.0,3.0,1,2.0,55956,55.0,2023-06-19,Built ML pipeline for preprocessing
25,Male,B.Sc,2.0,Mid,Enterprise,Tier-2,7.0,4.0,0,0.0,80564,,2023-10-26,Contributed to open-source NLP repo
36,Female,B.Sc,8.0,Junior,Startup,Tier-1,4.0,,1,2.0,107631,50.0,2024-12-08,Experience in data cleaning and ETL
30,Male,PhD,6.0,Mid,SME,Tier-2,5.0,0.0,0,7.0,113750,,2024-10-29,Worked on microservices deployment
41,Female,M.Sc,21.0,Junior,Startup,Tier-3,4.0,2.0,1,5.0,235806,51.0,2024-09-02,Worked on microservices deployment
30,Male,M.Sc,8.0,Junior,Startup,Tier-2,,1.0,0,1.0,97396,46.0,2023-11-13,No relevant project mentioned
26,Female,B.Sc,1.0,Junior,Enterprise,Tier-1,5.0,1.0,1,1.0,54224,52.0,2024-10-06,Contributed to open-source NLP repo
21,Male,B.Sc,3.0,Junior,Enterprise,Tier-1,3.0,0.0,1,1.0,82572,56.0,2024-10-12,Built ML pipeline for preprocessing
20,Male,B.Sc,0.0,Mid,Enterprise,Tier-1,3.0,2.0,0,5.0,59836,63.0,2023-09-21,Experience in data cleaning and ETL
20,Female,M.Sc,0.0,Senior,Enterprise,Tier-3,4.0,0.0,0,7.0,67026,41.0,2024-10-22,None
32,Male,B.Sc+Cert,8.0,Junior,Startup,Tier-2,6.0,0.0,1,4.0,102504,68.0,2024-04-24,No relevant project mentioned
33,Male,B.Sc+Cert,10.0,Mid,Startup,Tier-3,5.0,1.0,0,2.0,107062,65.0,2023-09-18,Built ML pipeline for preprocessing
21,Male,B.Sc,1.0,Mid,SME,Remote,4.0,1.0,1,0.0,50376,59.0,2024-06-29,Experience in data cleaning and ETL
35,Male,B.Sc,11.0,Mid,Enterprise,Remote,,0.0,1,6.0,152969,64.0,2024-06-04,Built ML pipeline for preprocessing
27,Male,B.Sc+Cert,5.0,Senior,Startup,Tier-1,5.0,2.0,1,5.0,116051,,2023-02-12,No relevant project mentioned
31,Male,M.Sc,7.0,Mid,Enterprise,Tier-1,2.0,1.0,0,4.0,138036,62.0,2023-04-06,Worked on microservices deployment
40,Male,B.Sc,14.0,Senior,SME,Tier-2,5.0,0.0,0,1.0,168120,,2024-01-29,Contributed to open-source NLP repo
35,Male,B.Sc,16.0,Mid,Enterprise,Tier-1,5.0,2.0,1,,173718,54.0,2024-06-07,Contributed to open-source NLP repo
28,Female,B.Sc,,Mid,SME,Tier-3,3.0,1.0,0,0.0,79512,49.0,2023-12-21,Worked on microservices deployment
25,Male,B.Sc,2.0,Mid,SME,Remote,5.0,2.0,0,6.0,71311,,2024-02-06,Built ML pipeline for preprocessing
20,Male,B.Sc,0.0,Senior,Enterprise,Tier-2,5.0,0.0,0,6.0,58224,,2024-04-15,Worked on microservices deployment
26,Male,M.Sc,2.0,Senior,Enterprise,Tier-1,,1.0,1,1.0,124731,58.0,2024-10-13,No relevant project mentioned
29,Male,B.Sc,11.0,Mid,Startup,Tier-1,4.0,,0,3.0,138114,59.0,2023-10-14,No relevant project mentioned
24,Male,B.Sc,1.0,Senior,Enterprise,Tier-1,6.0,2.0,1,,97454,47.0,2023-10-10,Built ML pipeline for preprocessing
29,Male,B.Sc,7.0,Junior,Enterprise,Tier-3,5.0,1.0,0,1.0,83541,,2024-06-16,Contributed to open-source NLP repo
30,Male,M.Eng,10.0,Senior,Startup,Tier-1,8.0,0.0,0,1.0,152411,,2023-09-26,None
29,Male,M.Sc,7.0,Junior,Startup,Tier-1,5.0,3.0,1,1.0,114668,49.0,2024-07-10,Built ML pipeline for preprocessing
26,Male,B.Sc,2.0,Junior,SME,Tier-1,2.0,0.0,0,1.0,59734,57.0,2024-11-17,Contributed to open-source NLP repo
31,Male,B.Sc+Cert,,Junior,SME,Remote,3.0,0.0,0,1.0,106725,50.0,2023-10-08,Built ML pipeline for preprocessing
33,Male,B.Sc+Cert,,Lead,Enterprise,Tier-2,8.0,2.0,1,4.0,190527,68.0,2023-03-18,Worked on microservices deployment
23,Male,B.Sc,0.0,Senior,Startup,Remote,9.0,1.0,0,1.0,50170,58.0,2024-12-10,Experience in data cleaning and ETL
38,Male,,18.0,Senior,SME,Tier-3,1.0,2.0,0,4.0,182311,69.0,2023-12-21,None
29,Male,M.Sc,7.0,Senior,SME,Tier-2,2.0,1.0,0,,113994,58.0,2023-09-12,Contributed to open-source NLP repo
30,Female,M.Eng,8.0,Mid,Startup,Tier-1,3.0,2.0,0,4.0,139459,69.0,2024-10-29,No relevant project mentioned
34,Male,B.Sc+Cert,11.0,Senior,SME,Tier-1,6.0,3.0,1,5.0,176828,45.0,2024-02-29,Contributed to open-source NLP repo
31,Male,B.Sc+Cert,6.0,Lead,Startup,Tier-2,7.0,1.0,0,0.0,112475,75.0,2023-01-04,Contributed to open-source NLP repo
36,Male,M.Sc,6.0,Mid,Startup,Remote,6.0,0.0,0,1.0,82609,48.0,2023-03-25,None
32,Male,B.Sc,6.0,Junior,SME,Tier-1,8.0,3.0,0,0.0,99598,63.0,2024-12-09,Built ML pipeline for preprocessing
26,Male,B.Sc,0.0,Mid,Enterprise,Tier-1,5.0,2.0,0,1.0,66246,75.0,2023-08-02,No relevant project mentioned
32,Male,B.Sc,10.0,Lead,Startup,Tier-2,8.0,0.0,0,0.0,135496,,2024-10-18,Built ML pipeline for preprocessing
23,Female,B.Sc,0.0,Senior,SME,Tier-1,4.0,1.0,0,2.0,64159,74.0,2023-02-26,Contributed to open-source NLP repo
31,Male,M.Sc,5.0,Senior,Startup,Tier-2,4.0,0.0,1,4.0,110316,65.0,2023-06-03,Contributed to open-source NLP repo
30,Female,M.Sc,7.0,Senior,Startup,Tier-1,8.0,1.0,1,2.0,142535,43.0,2024-09-03,No relevant project mentioned
29,Male,M.Sc,4.0,Senior,SME,Tier-1,6.0,2.0,1,1.0,111924,,2024-12-12,Built ML pipeline for preprocessing
29,Male,B.Sc,7.0,Senior,Enterprise,Tier-1,11.0,0.0,0,0.0,162560,48.0,2024-02-05,Experience in data cleaning and ETL
20,Male,M.Sc,0.0,Mid,Startup,Tier-2,2.0,0.0,0,0.0,37065,60.0,2024-06-03,Experience in data cleaning and ETL
27,Male,B.Sc,6.0,Junior,Enterprise,Tier-2,5.0,0.0,1,3.0,101636,73.0,2024-06-05,Worked on microservices deployment
31,Male,B.Sc,2.0,Mid,Startup,Tier-1,3.0,1.0,0,0.0,54640,69.0,2024-09-27,Built ML pipeline for preprocessing
31,Male,M.Sc,7.0,Mid,Enterprise,Remote,8.0,2.0,1,6.0,134328,71.0,2023-09-27,Worked on microservices deployment
24,Male,M.Sc,2.0,Senior,Enterprise,Tier-1,4.0,0.0,1,2.0,96911,67.0,2024-06-22,Built ML pipeline for preprocessing
38,Female,PhD,14.0,Mid,SME,Tier-1,7.0,1.0,0,,200400,,2024-05-26,None
25,Female,B.Sc,0.0,Junior,Startup,Tier-2,9.0,0.0,0,0.0,27649,61.0,2024-05-31,None
36,Male,B.Sc,14.0,Junior,SME,Tier-1,6.0,1.0,0,,157368,47.0,2024-02-16,None
33,Male,B.Sc,12.0,Mid,SME,Tier-2,4.0,3.0,0,5.0,136213,40.0,2024-10-06,None
26,Male,B.Sc,0.0,Mid,Enterprise,Remote,2.0,2.0,1,6.0,56180,69.0,2023-12-08,No relevant project mentioned
41,Male,,15.0,Junior,SME,Tier-2,7.0,2.0,1,0.0,169623,70.0,2023-05-20,Contributed to open-source NLP repo
23,Male,M.Sc,0.0,Junior,SME,Tier-2,9.0,0.0,1,4.0,51275,53.0,2023-09-21,Built ML pipeline for preprocessing
36,Male,B.Sc+Cert,16.0,Mid,Enterprise,Tier-2,4.0,0.0,0,1.0,198835,50.0,2024-03-24,Worked on microservices deployment
36,Male,B.Sc,13.0,Junior,Enterprise,Tier-1,7.0,1.0,1,1.0,144484,39.0,2023-08-15,Contributed to open-source NLP repo
26,Male,B.Sc+Cert,6.0,Junior,SME,Tier-2,7.0,1.0,1,2.0,88189,59.0,2023-03-01,No relevant project mentioned
38,Other,B.Sc,10.0,Mid,Enterprise,Tier-1,4.0,0.0,1,7.0,141857,65.0,2023-03-21,No relevant project mentioned
28,Male,B.Sc+Cert,1.0,Mid,SME,Remote,3.0,1.0,1,0.0,62370,,2023-02-24,Worked on microservices deployment
32,Female,B.Sc,11.0,Mid,SME,Tier-1,3.0,1.0,0,0.0,143678,62.0,2024-08-28,Contributed to open-source NLP repo
32,Male,B.Sc,5.0,Junior,SME,Tier-2,6.0,0.0,0,2.0,68626,57.0,2024-03-02,Built ML pipeline for preprocessing
29,Male,B.Sc,7.0,Senior,Enterprise,Remote,3.0,1.0,0,5.0,137402,38.0,2024-07-06,No relevant project mentioned
35,Male,B.Sc+Cert,12.0,Mid,SME,Tier-3,4.0,2.0,0,2.0,140140,69.0,2024-06-05,None
35,Male,B.Sc,11.0,Junior,SME,Remote,5.0,1.0,1,1.0,147462,46.0,2023-08-14,None
20,Male,,0.0,Junior,SME,Tier-2,5.0,1.0,0,7.0,35273,63.0,2023-04-26,Experience in data cleaning and ETL
38,Male,B.Sc+Cert,12.0,Junior,SME,Tier-1,,0.0,0,7.0,120729,63.0,2023-12-06,Contributed to open-source NLP repo
20,Male,B.Sc,0.0,Junior,SME,Tier-3,2.0,1.0,0,,24287,,2023-04-17,Experience in data cleaning and ETL
36,Male,B.Sc,12.0,Junior,Enterprise,Tier-1,3.0,0.0,1,4.0,142737,,2024-06-02,Worked on microservices deployment
37,Male,B.Sc,13.0,Mid,SME,Tier-1,5.0,0.0,0,3.0,143301,52.0,2024-06-16,Worked on microservices deployment
23,Male,B.Sc,0.0,Mid,Startup,Tier-3,7.0,1.0,0,1.0,31417,60.0,2023-11-27,Worked on microservices deployment
28,Male,B.Sc+Cert,7.0,Mid,Enterprise,Tier-2,2.0,3.0,0,0.0,128591,71.0,2023-04-11,Built ML pipeline for preprocessing
23,Male,M.Sc,,Senior,Enterprise,Remote,2.0,1.0,0,2.0,92953,75.0,2023-08-03,No relevant project mentioned
29,Male,B.Sc,5.0,Junior,SME,Remote,7.0,0.0,1,6.0,77953,59.0,2024-07-09,Built ML pipeline for preprocessing
28,Male,PhD,6.0,Senior,Startup,Remote,1.0,0.0,0,5.0,117821,62.0,2023-08-11,None
35,Female,B.Sc,11.0,Junior,Enterprise,Tier-1,6.0,0.0,0,0.0,122763,53.0,2023-07-29,None
38,Male,B.Sc,13.0,Mid,Enterprise,Tier-2,4.0,0.0,1,0.0,152682,65.0,2023-12-10,None
38,Female,B.Sc,16.0,Junior,Startup,Tier-3,4.0,2.0,0,5.0,125526,58.0,2024-12-26,Worked on microservices deployment
27,Male,B.Sc,4.0,Senior,Startup,Remote,9.0,1.0,1,2.0,86319,50.0,2024-03-03,Contributed to open-source NLP repo
29,Male,B.Sc,8.0,Mid,SME,Tier-1,6.0,2.0,1,1.0,110973,51.0,2023-03-06,No relevant project mentioned
20,Male,B.Sc+Cert,1.0,Junior,SME,Tier-1,7.0,2.0,1,2.0,58879,48.0,2023-09-11,None
25,Male,M.Sc,3.0,Mid,Startup,Remote,9.0,2.0,0,0.0,80688,65.0,2024-06-01,No relevant project mentioned
36,Male,B.Sc,14.0,Junior,SME,Tier-1,7.0,1.0,0,6.0,172832,56.0,2023-10-21,No relevant project mentioned
40,Female,M.Sc,10.0,Senior,SME,Tier-2,6.0,1.0,0,4.0,140341,45.0,2023-08-09,Worked on microservices deployment
23,Male,M.Sc,0.0,Mid,Enterprise,Tier-1,5.0,0.0,0,6.0,90142,67.0,2024-03-02,Built ML pipeline for preprocessing
26,Male,B.Sc+Cert,4.0,Junior,SME,Tier-2,5.0,1.0,0,0.0,70212,60.0,2023-11-09,Built ML pipeline for preprocessing
30,Male,B.Sc+Cert,4.0,Mid,SME,Tier-3,2.0,0.0,0,4.0,60364,50.0,2024-12-15,Experience in data cleaning and ETL
32,Female,B.Sc,9.0,Junior,Enterprise,Tier-1,3.0,0.0,0,2.0,118872,,2024-04-08,Worked on microservices deployment
25,Male,M.Sc,1.0,Mid,Startup,Tier-2,,0.0,0,1.0,54920,57.0,2024-08-04,Contributed to open-source NLP repo
33,Male,M.Sc,13.0,Junior,Startup,Tier-1,6.0,2.0,1,2.0,141394,64.0,2024-07-30,None
27,Male,M.Sc,3.0,Mid,Enterprise,Tier-1,4.0,1.0,1,6.0,121060,61.0,2023-09-09,Contributed to open-source NLP repo
30,Female,B.Sc,6.0,Lead,Startup,Tier-1,6.0,0.0,0,3.0,121773,50.0,2024-11-25,Worked on microservices deployment
33,Other,B.Sc,8.0,Junior,Enterprise,Tier-3,6.0,0.0,1,1.0,91938,52.0,2023-04-22,Contributed to open-source NLP repo
30,Male,B.Sc,10.0,Lead,Startup,Tier-1,6.0,0.0,1,7.0,145458,76.0,2023-10-18,Built ML pipeline for preprocessing
27,Female,B.Sc,7.0,Mid,Startup,Tier-2,1.0,2.0,0,1.0,86814,44.0,2023-10-07,Contributed to open-source NLP repo
29,Female,B.Sc,10.0,Junior,Enterprise,Tier-2,4.0,2.0,0,4.0,132599,69.0,2023-10-21,Built ML pipeline for preprocessing
29,Male,M.Sc,2.0,Mid,SME,Tier-2,3.0,1.0,0,4.0,59969,58.0,2024-05-29,Experience in data cleaning and ETL
28,Male,,1.0,Mid,Enterprise,Tier-2,5.0,1.0,1,3.0,69523,,2023-06-28,No relevant project mentioned
28,Male,M.Sc,7.0,Mid,Startup,Tier-2,11.0,2.0,0,,120461,58.0,2023-07-08,No relevant project mentioned
40,Female,B.Sc,14.0,Junior,Startup,Tier-1,8.0,0.0,1,0.0,172919,51.0,2023-06-17,Built ML pipeline for preprocessing
33,Male,B.Sc+Cert,8.0,Junior,Enterprise,Tier-2,4.0,0.0,1,7.0,108609,44.0,2023-02-23,None
28,Female,B.Sc,9.0,Senior,SME,Tier-1,6.0,1.0,1,,155281,65.0,2024-07-31,Contributed to open-source NLP repo
34,Male,B.Sc,9.0,Mid,SME,Remote,4.0,0.0,0,2.0,113570,67.0,2024-09-18,None
28,Female,M.Sc,0.0,Mid,Startup,Tier-3,7.0,0.0,0,0.0,41993,,2023-11-12,Worked on microservices deployment
37,Male,M.Eng,15.0,Junior,SME,Tier-1,2.0,1.0,0,0.0,170949,72.0,2023-09-28,None
32,Male,,4.0,Senior,Enterprise,Tier-2,2.0,,0,2.0,144338,48.0,2024-12-26,No relevant project mentioned
29,Female,B.Sc,8.0,Lead,Enterprise,Remote,4.0,1.0,1,4.0,159655,,2024-03-05,Contributed to open-source NLP repo
33,Female,B.Sc,9.0,Junior,SME,Tier-1,10.0,1.0,1,1.0,114316,51.0,2024-09-13,Contributed to open-source NLP repo
21,Female,B.Sc+Cert,0.0,Junior,SME,Tier-3,9.0,1.0,1,0.0,44348,,2023-07-02,Contributed to open-source NLP repo
23,Male,B.Sc,1.0,Senior,SME,Tier-1,5.0,1.0,0,2.0,74340,64.0,2023-09-17,Built ML pipeline for preprocessing
23,Male,M.Sc,0.0,Senior,SME,Tier-2,2.0,1.0,0,3.0,60050,70.0,2023-01-24,No relevant project mentioned
31,Male,B.Sc,9.0,Mid,Enterprise,Remote,3.0,1.0,1,1.0,123306,62.0,2023-04-04,Experience in data cleaning and ETL
40,Male,B.Sc,19.0,Senior,Startup,Tier-2,,1.0,1,3.0,187245,43.0,2023-09-13,None
43,Male,B.Sc,19.0,Mid,Startup,Tier-2,6.0,2.0,0,0.0,169821,,2023-08-02,Worked on microservices deployment
34,Male,B.Sc,10.0,Junior,Enterprise,Remote,8.0,1.0,1,1.0,127638,60.0,2024-05-10,Contributed to open-source NLP repo
33,Male,M.Sc,,Mid,Startup,Tier-3,3.0,4.0,0,2.0,140282,63.0,2023-02-09,Worked on microservices deployment
20,Other,B.Sc+Cert,0.0,Mid,Startup,Tier-2,,0.0,0,4.0,40971,64.0,2024-04-07,Experience in data cleaning and ETL
27,Male,B.Sc,2.0,Lead,SME,Tier-2,,1.0,1,1.0,57671,83.0,2024-03-11,Built ML pipeline for preprocessing
25,Male,M.Eng,2.0,Junior,Enterprise,Tier-2,5.0,1.0,1,1.0,62752,62.0,2024-07-02,Experience in data cleaning and ETL
26,Male,,0.0,Mid,SME,Tier-3,4.0,0.0,0,2.0,35353,58.0,2024-12-16,Worked on microservices deployment
29,Male,B.Sc,6.0,Senior,SME,Remote,6.0,4.0,1,2.0,116127,46.0,2023-07-30,Worked on microservices deployment
27,Male,B.Sc,4.0,Junior,Enterprise,Tier-3,5.0,0.0,1,2.0,58720,44.0,2023-05-03,Experience in data cleaning and ETL
20,Female,B.Sc+Cert,0.0,Mid,Enterprise,Tier-3,7.0,1.0,0,1.0,47616,57.0,2024-04-03,Experience in data cleaning and ETL
34,Female,M.Sc,9.0,Senior,Enterprise,Tier-1,4.0,0.0,1,3.0,174341,53.0,2023-10-13,No relevant project mentioned
24,Female,M.Sc,5.0,Mid,Startup,Tier-3,5.0,0.0,0,4.0,82261,54.0,2023-10-03,None
31,Other,M.Eng,8.0,Mid,Startup,Tier-3,6.0,1.0,0,0.0,99036,,2023-09-01,None
42,Male,M.Sc,19.0,Senior,SME,Tier-3,5.0,1.0,0,1.0,218277,66.0,2023-05-23,No relevant project mentioned
24,Male,B.Sc+Cert,6.0,Junior,Startup,Tier-1,8.0,0.0,0,3.0,88243,54.0,2023-11-16,None
20,Male,M.Sc,0.0,Lead,Startup,Remote,,3.0,0,3.0,78695,,2024-01-10,Experience in data cleaning and ETL
28,Male,B.Sc+Cert,3.0,Mid,Startup,Tier-1,3.0,1.0,0,4.0,74504,56.0,2024-03-08,Built ML pipeline for preprocessing
37,Male,B.Sc,15.0,Mid,SME,Tier-1,2.0,2.0,1,3.0,319992,69.0,2024-08-01,Built ML pipeline for preprocessing
42,Male,,17.0,Mid,SME,Tier-2,5.0,0.0,0,,189683,83.0,2023-05-02,No relevant project mentioned
23,Male,B.Sc,1.0,Lead,Enterprise,Tier-2,6.0,0.0,0,2.0,79783,,2023-08-23,Built ML pipeline for preprocessing
33,Male,B.Sc,14.0,Junior,Startup,Tier-1,7.0,0.0,1,0.0,144420,90.0,2024-03-04,Contributed to open-source NLP repo
27,Male,M.Sc,3.0,Junior,SME,Tier-3,,2.0,0,0.0,59008,64.0,2023-05-06,Contributed to open-source NLP repo
29,Male,B.Sc,7.0,Junior,Startup,Tier-1,,1.0,0,6.0,88805,55.0,2024-06-27,No relevant project mentioned
46,Male,M.Sc,24.0,Junior,SME,Tier-1,7.0,3.0,0,6.0,199189,60.0,2023-07-22,None
21,Male,B.Sc,0.0,Mid,SME,Tier-1,6.0,3.0,0,3.0,57360,62.0,2023-09-30,Experience in data cleaning and ETL
32,Male,B.Sc,,Lead,SME,Remote,11.0,2.0,0,1.0,118853,60.0,2023-06-23,Built ML pipeline for preprocessing
33,Female,B.Sc,10.0,Senior,Enterprise,Tier-1,10.0,0.0,0,2.0,165591,62.0,2023-08-26,None
37,Male,B.Sc+Cert,17.0,Junior,Enterprise,Tier-1,7.0,3.0,0,3.0,200915,50.0,2024-04-06,Worked on microservices deployment
31,Male,B.Sc,,Mid,SME,Tier-2,10.0,1.0,0,2.0,129721,,2023-04-20,Experience in data cleaning and ETL
32,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,4.0,1.0,0,3.0,72972,54.0,2024-02-16,Contributed to open-source NLP repo
28,Male,M.Sc,6.0,Junior,SME,Tier-3,6.0,0.0,0,0.0,84808,44.0,2023-03-12,Contributed to open-source NLP repo
32,Male,M.Sc,10.0,Senior,Enterprise,Remote,4.0,0.0,0,1.0,167035,76.0,2024-10-17,Experience in data cleaning and ETL
28,Male,B.Sc,,Senior,SME,Tier-3,8.0,1.0,1,,94809,71.0,2024-12-18,No relevant project mentioned
34,Male,B.Sc,10.0,Senior,SME,Tier-1,8.0,1.0,0,6.0,135932,77.0,2023-12-23,Worked on microservices deployment
28,Female,B.Sc,4.0,Mid,Enterprise,Tier-2,6.0,1.0,0,5.0,84644,53.0,2024-02-27,Worked on microservices deployment
32,Female,B.Sc+Cert,11.0,Mid,Startup,Tier-2,9.0,0.0,1,3.0,147513,60.0,2023-08-29,Experience in data cleaning and ETL
30,Male,B.Sc,4.0,Junior,SME,Tier-1,2.0,0.0,1,0.0,69633,69.0,2024-08-25,Contributed to open-source NLP repo
37,Male,B.Sc,12.0,Mid,Enterprise,Tier-1,4.0,1.0,0,1.0,173187,49.0,2024-10-31,Contributed to open-source NLP repo
30,Male,B.Sc,10.0,Mid,Enterprise,Tier-2,2.0,,0,0.0,136787,56.0,2024-12-19,Experience in data cleaning and ETL
20,Male,B.Sc,0.0,Senior,Startup,Tier-1,5.0,1.0,1,2.0,48571,,2024-07-22,Built ML pipeline for preprocessing
38,Male,M.Sc,16.0,Senior,SME,Remote,10.0,2.0,1,1.0,198638,60.0,2024-07-21,No relevant project mentioned
25,Male,B.Sc,,Lead,Enterprise,Tier-3,8.0,2.0,0,2.0,69795,51.0,2024-11-09,No relevant project mentioned
26,Male,B.Sc,6.0,Senior,Enterprise,Tier-1,2.0,1.0,0,7.0,136911,56.0,2023-05-07,No relevant project mentioned
26,Male,B.Sc,4.0,Junior,SME,Tier-1,4.0,0.0,1,1.0,73283,63.0,2024-03-01,No relevant project mentioned
38,Male,B.Sc,14.0,Mid,Enterprise,Remote,4.0,3.0,0,1.0,189263,,2024-06-13,Worked on microservices deployment
20,Male,B.Sc,0.0,Junior,Enterprise,Tier-1,2.0,1.0,1,0.0,195444,63.0,2023-03-16,No relevant project mentioned
49,Male,M.Eng,23.0,Junior,Startup,Tier-3,,2.0,0,,242657,46.0,2023-10-05,Experience in data cleaning and ETL
